@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Time_training numeric
@attribute Time_testing numeric
@attribute Summary {'Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 4\nSize of the tree: 6\n','Number of leaves: 5\nSize of the tree: 8\n','Number of leaves: 54\nSize of the tree: 82\n','Number of leaves: 63\nSize of the tree: 94\n','Number of leaves: 62\nSize of the tree: 92\n','Number of leaves: 51\nSize of the tree: 77\n','Number of leaves: 59\nSize of the tree: 87\n','Number of leaves: 66\nSize of the tree: 99\n','Number of leaves: 59\nSize of the tree: 88\n','Number of leaves: 60\nSize of the tree: 88\n','Number of leaves: 61\nSize of the tree: 91\n','Number of leaves: 3\nSize of the tree: 4\n','Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 38\nSize of the tree: 50\n','Number of leaves: 55\nSize of the tree: 75\n','Number of leaves: 53\nSize of the tree: 71\n','Number of leaves: 51\nSize of the tree: 60\n','Number of leaves: 37\nSize of the tree: 53\n','Number of leaves: 37\nSize of the tree: 48\n','Number of leaves: 32\nSize of the tree: 43\n','Number of leaves: 61\nSize of the tree: 76\n','Number of leaves: 62\nSize of the tree: 78\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

contact-lenses,3,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,8,7,1,0,87.5,12.5,0,0.733333,0.396549,0.424662,106.36839,99.886556,10.686262,10.519953,0.166309,1.335783,1.314994,0.020789,0.114773,0.014347,8.180572,1,2,0,0,1,6,0,0,1,1,1,0,0,?,?,?,?
contact-lenses,4,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,8,6,2,0,75,25,0,0.555556,0.390993,0.425218,99.051627,91.186553,12.473645,10.425216,2.048429,1.559206,1.303152,0.256054,1.652201,0.206525,125.888595,1,2,0,0,1,6,0,0,1,1,1,0,0.001,?,?,?,?
contact-lenses,5,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,8,6,2,0,75,25,0,0,0.375926,0.407266,102.037037,100.17647,10.051852,9.813781,0.23807,1.256481,1.226723,0.029759,0.249903,0.031238,17.029624,0,0,0,0,1,6,1,2,0,0,0,0,0,?,?,?,?
contact-lenses,6,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,8,7,1,0,87.5,12.5,0,0.619048,0.383838,0.410181,104.184704,103.835536,9.472017,9.938413,-0.466396,1.184002,1.242302,-0.0583,-0.27537,-0.034421,-18.065143,1,1,0,0,1,7,0,0,1,1,1,0,0.001,?,?,?,?
contact-lenses,7,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,8,5,3,0,62.5,37.5,0,0.25,0.392593,0.424241,104.082687,98.110145,11.194409,10.457637,0.736772,1.399301,1.307205,0.092096,0.649392,0.081174,46.927907,1,1,0.142857,1,0.857143,6,0,0,0.5,1,0.666667,0,0,?,?,?,?
contact-lenses,8,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,8,7,1,0,87.5,12.5,0,0.619048,0.388215,0.417051,106.642327,103.972226,9.729923,10.198025,-0.468102,1.21624,1.274753,-0.058513,-0.361532,-0.045192,-24.636626,1,1,0,0,1,7,0,0,1,1,1,0,0.001,?,?,?,?
contact-lenses,9,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,8,5,3,0,62.5,37.5,0,0.25,0.399327,0.428695,105.867982,99.140282,11.194409,10.747144,0.447265,1.399301,1.343393,0.055908,0.453472,0.056684,32.769855,1,1,0.142857,1,0.857143,6,0,0,0.5,1,0.666667,0,0,?,?,?,?
contact-lenses,10,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,8,5,3,0,62.5,37.5,0,0,0.396296,0.427463,106.300654,100.545265,10.686262,10.70275,-0.016488,1.335783,1.337844,-0.002061,-0.121789,-0.015224,-8.680676,0,0,0,0,1,6,1,2,0,0,0,0,0,?,?,?,?
labor-neg-data,1,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,19,18,1,0,94.736842,5.263158,0,0.890173,0.43189,0.437026,91.430714,86.886527,19.209354,15.672634,3.536719,1.011019,0.824875,0.186143,1.903635,0.100191,209.251319,0.875,7,0,0,1,11,0.125,1,1,0.875,0.933333,0,0.001,?,?,?,?
labor-neg-data,2,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,19,18,1,0,94.736842,5.263158,0,0.893855,0.44034,0.444532,93.2197,88.378819,19.209354,16.051004,3.158349,1.011019,0.84479,0.166229,1.436301,0.075595,157.881074,1,8,0.090909,1,0.909091,10,0,0,0.888889,1,0.941176,0,0.001,?,?,?,?
labor-neg-data,3,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,19,15,4,0,78.947368,21.052632,0,0.595745,0.445377,0.448124,96.710354,92.831595,18.059873,16.264779,1.795094,0.95052,0.856041,0.094479,0.602296,0.0317,64.480902,1,7,0.333333,4,0.666667,8,0,0,0.636364,1,0.777778,0.001,0,?,?,?,?
labor-neg-data,4,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,19,17,2,0,89.473684,10.526316,0,0.784091,0.455152,0.457523,96.355362,90.961635,19.209354,16.745132,2.464222,1.011019,0.881323,0.129696,0.701414,0.036917,77.100867,0.875,7,0.090909,1,0.909091,10,0.125,1,0.875,0.875,0.875,0,0,?,?,?,?
labor-neg-data,5,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,19,16,3,0,84.210526,15.789474,0,0.688525,0.442498,0.445194,96.085264,92.224593,18.059873,16.116263,1.94361,0.95052,0.848224,0.102295,0.631264,0.033224,67.582208,1,7,0.25,3,0.75,9,0,0,0.7,1,0.823529,0,0.001,?,?,?,?
labor-neg-data,6,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,19,17,2,0,89.473684,10.526316,0,0.786517,0.450334,0.452545,97.786848,93.747327,18.059873,16.491446,1.568427,0.95052,0.867971,0.082549,0.234151,0.012324,25.067871,1,7,0.166667,2,0.833333,10,0,0,0.777778,1,0.875,0.001,0,?,?,?,?
labor-neg-data,7,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,19,18,1,0,94.736842,5.263158,0,0.893855,0.452155,0.454148,92.375661,85.906676,20.778422,16.575721,4.202701,1.093601,0.872406,0.221195,2.041865,0.107467,231.69023,0.888889,8,0,0,1,10,0.111111,1,1,0.888889,0.941176,0.001,0,?,?,?,?
labor-neg-data,8,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,19,17,2,0,89.473684,10.526316,0,0.791209,0.446169,0.448454,94.453678,89.158614,19.209354,16.281601,2.927753,1.011019,0.856926,0.154092,1.144903,0.060258,125.849968,1,8,0.181818,2,0.818182,9,0,0,0.8,1,0.888889,0,0,?,?,?,?
labor-neg-data,9,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,19,16,3,0,84.210526,15.789474,0,0.650307,0.443715,0.446816,96.349483,92.56059,18.059873,16.198969,1.860904,0.95052,0.852577,0.097942,0.805977,0.04242,86.286714,0.714286,5,0.083333,1,0.916667,11,0.285714,2,0.833333,0.714286,0.769231,0.001,0,?,?,?,?
labor-neg-data,10,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,19,18,1,0,94.736842,5.263158,0,0.895028,0.44875,0.450977,91.680138,85.306934,20.778422,16.41369,4.364732,1.093601,0.863878,0.229723,2.214991,0.116578,251.334808,1,9,0.1,1,0.9,9,0,0,0.9,1,0.947368,0,0,?,?,?,?
soybean,1,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,232,196,36,0,84.482759,15.517241,0,0.829919,0.09688,0.217851,100.569336,99.17876,904.067586,847.660535,56.407051,3.896843,3.653709,0.243134,134.049367,0.577799,3480.683782,1,7,0.008889,2,0.991111,223,0,0,0.777778,1,0.875,0.007,0.064,?,?,?,?
soybean,2,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,232,195,37,0,84.051724,15.948276,0,0.825911,0.096897,0.217868,100.585368,99.160728,906.092684,848.300953,57.791731,3.905572,3.65647,0.249102,136.478787,0.588271,3549.331366,1,10,0,0,1,222,0,0,1,1,1,0.008,0.064,?,?,?,?
soybean,3,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,232,194,38,0,83.62069,16.37931,0,0.820744,0.096872,0.217859,100.561572,99.159173,902.304506,847.265694,55.038812,3.889244,3.652007,0.237236,132.385488,0.570627,3438.546488,1,7,0.008889,2,0.991111,223,0,0,0.777778,1,0.875,0.008,0.063,?,?,?,?
soybean,4,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,232,195,37,0,84.051724,15.948276,0,0.826309,0.09691,0.217893,100.333199,98.74628,918.841627,848.866266,69.975361,3.960524,3.658906,0.301618,147.165052,0.634332,3850.657038,1,7,0,0,1,225,0,0,1,1,1,0.007,0.063,?,?,?,?
soybean,5,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,232,203,29,0,87.5,12.5,0,0.862613,0.096894,0.217853,100.6543,99.267223,900.439927,848.293075,52.146852,3.881207,3.656436,0.224771,132.065371,0.569247,3427.605414,1,7,0.004444,1,0.995556,224,0,0,0.875,1,0.933333,0.008,0.064,?,?,?,?
soybean,6,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,232,190,42,0,81.896552,18.103448,0,0.801183,0.096947,0.218009,100.765305,99.467132,893.103928,850.469574,42.634354,3.849586,3.665817,0.183769,122.472581,0.527899,3164.792517,1,5,0,0,1,227,0,0,1,1,1,0.007,0.064,?,?,?,?
soybean,7,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,232,198,34,0,85.344828,14.655172,0,0.839004,0.096864,0.217808,100.616224,99.255183,897.6277,847.040142,50.587557,3.869085,3.651035,0.21805,130.531343,0.562635,3379.386835,1,6,0.004425,1,0.995575,225,0,0,0.857143,1,0.923077,0.012,0.064,?,?,?,?
soybean,8,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,232,189,43,0,81.465517,18.534483,0,0.79647,0.09693,0.21794,100.70769,99.382656,899.630665,849.66906,49.961604,3.877718,3.662367,0.215352,129.118272,0.556544,3344.128971,1,9,0.013453,3,0.986547,220,0,0,0.75,1,0.857143,0.006,0.064,?,?,?,?
soybean,9,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,232,193,39,0,83.189655,16.810345,0,0.813869,0.096974,0.218039,101.010206,99.93172,870.137359,851.283936,18.853424,3.750592,3.669327,0.081265,98.930354,0.426424,2523.249973,1,7,0,0,1,225,0,0,1,1,1,0.007,0.067,?,?,?,?
soybean,10,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,232,196,36,0,84.482759,15.517241,0,0.829874,0.096851,0.217755,100.509826,99.072854,916.030518,846.54232,69.488198,3.948407,3.648889,0.299518,149.330627,0.643666,3895.395519,1,3,0,0,1,229,0,0,1,1,1,0.007,0.063,?,?,?,?
weather,1,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,5,2,3,0,40,60,0,0,0.548571,0.550102,100.571429,100.852039,5.687518,5.766713,-0.079195,1.137504,1.153343,-0.015839,0.003275,0.000655,0.32948,0.4,2,0,0,0,0,0.6,3,1,0.4,0.571429,0,0,?,?,?,?
weather,2,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,5,2,3,0,40,60,0,0,0.56,0.612463,102.666667,103.955627,6.542271,7.135709,-0.593439,1.308454,1.427142,-0.118688,-0.137504,-0.027501,-16.265851,1,2,1,3,0,0,0,0,0.4,1,0.571429,0,0,?,?,?,?
weather,3,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,5,3,2,0,60,40,0,0,0.439048,0.47183,92.875458,96.047672,4.875093,4.544321,0.330773,0.975019,0.908864,0.066155,0.307429,0.061486,32.509404,1,3,1,2,0,0,0,0,0.6,1,0.75,0,0,?,?,?,?
weather,4,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,5,3,2,0,60,40,0,-0.25,0.514286,0.515079,108.791209,108.638027,4.63538,5.222392,-0.587012,0.927076,1.044478,-0.117402,-0.605156,-0.121031,-60.879,0.75,3,1,1,0,0,0.25,1,0.75,0.75,0.75,0,0,?,?,?,?
weather,5,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,5,3,2,0,60,40,0,0,0.471429,0.484335,99.725275,98.593257,4.875093,4.784635,0.090458,0.975019,0.956927,0.018092,-0.014647,-0.002929,-1.548841,1,3,1,2,0,0,0,0,0.6,1,0.75,0,0.001,?,?,?,?
weather,6,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,5,4,1,0,80,20,0,0,0.466667,0.471405,98.717949,99.42646,4.63538,4.584963,0.050417,0.927076,0.916993,0.010083,0.0145,0.0029,1.458665,1,4,1,1,0,0,0,0,0.8,1,0.888889,0,0,?,?,?,?
weather,7,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,5,5,0,0,100,0,0,1,0.452381,0.457118,82.936508,83.804977,5.687518,4.392317,1.2952,1.137504,0.878463,0.25904,1.2952,0.25904,130.29787,1,5,0,0,0,0,0,0,1,1,1,0,0,?,?,?,?
weather,8,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,5,3,2,0,60,40,0,0,0.5,0.512983,105.769231,104.425013,4.875093,5.199672,-0.324579,0.975019,1.039934,-0.064916,-0.459432,-0.091886,-48.583156,1,3,1,2,0,0,0,0,0.6,1,0.75,0,0,?,?,?,?
weather,9,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,5,3,2,0,60,40,0,0,0.512381,0.545956,108.388278,111.137073,4.875093,5.884171,-1.009077,0.975019,1.176834,-0.201815,-0.500074,-0.100015,-52.880892,1,3,1,2,0,0,0,0,0.6,1,0.75,0,0,?,?,?,?
weather,10,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,5,3,2,0,60,40,0,0,0.455714,0.474589,96.401099,96.609293,4.875093,4.603214,0.271879,0.975019,0.920643,0.054376,0.137504,0.027501,14.540477,1,3,1,2,0,0,0,0,0.6,1,0.75,0,0,?,?,?,?
autos,1,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,70,38,32,0,54.285714,45.714286,0,0.404255,0.226073,0.330173,100.782621,97.333101,167.87199,158.602901,9.269089,2.398171,2.265756,0.132416,19.781841,0.282598,859.107024,0,0,0,0,1,70,0,0,0,0,0,0.002,0.005,?,?,?,?
autos,2,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,70,42,28,0,60,40,0,0.471983,0.222769,0.330777,99.296867,97.619161,175.731521,3364.494581,-3188.76306,2.51045,48.064208,-45.553758,19.878228,0.283975,874.331881,0,0,0,0,1,70,0,0,0,0,0,0.001,0.005,?,?,?,?
autos,3,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,70,34,36,0,48.571429,51.428571,0,0.312039,0.224774,0.328912,100.810583,97.932967,163.960255,156.787247,7.173008,2.342289,2.239818,0.102472,17.22509,0.246073,740.188769,0,0,0,0,1,70,0,0,0,0,0,0.002,0.005,?,?,?,?
autos,4,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,70,34,36,0,48.571429,51.428571,0,0.315031,0.224045,0.328429,100.600293,97.864479,166.147414,155.411659,10.735755,2.373534,2.220167,0.153368,20.411823,0.291597,884.299244,0,0,0,0,1,70,0,0,0,0,0,0.001,0.006,?,?,?,?
autos,5,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,70,35,35,0,50,50,0,0.330601,0.224073,0.328976,100.10928,97.488513,167.77735,155.864718,11.912632,2.396819,2.226639,0.17018,19.703422,0.281477,853.091462,0,0,0,0,1,70,0,0,0,0,0,0.001,0.005,?,?,?,?
autos,6,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,70,51,19,0,72.857143,27.142857,0,0.628803,0.223104,0.326869,100.94643,98.934376,158.435217,153.906652,4.528566,2.26336,2.198666,0.064694,13.961587,0.199451,590.721465,0,0,0,0,1,70,0,0,0,0,0,0.001,0.005,?,?,?,?
autos,7,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,70,46,24,0,65.714286,34.285714,0,0.519451,0.224528,0.328063,101.511796,99.339855,158.390946,156.113615,2.277331,2.262728,2.230194,0.032533,13.089829,0.186998,552.612017,0,0,0,0,1,70,0,0,0,0,0,0.001,0.011,?,?,?,?
autos,8,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,70,41,29,0,58.571429,41.428571,0,0.446866,0.223084,0.331037,99.667449,98.001659,174.232605,3364.892199,-3190.659594,2.489037,48.069889,-45.580851,19.008047,0.271544,836.61026,0,0,0,0,1,70,0,0,0,0,0,0.001,0.005,?,?,?,?
autos,9,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,70,39,31,0,55.714286,44.285714,0,0.412402,0.224756,0.32843,101.167868,98.370564,161.845847,156.475819,5.370027,2.312084,2.235369,0.076715,17.204589,0.24578,734.248545,0,0,0,0,1,70,0,0,0,0,0,0.001,0.006,?,?,?,?
autos,10,weka.classifiers.HyperPipes,'',3009815826905365078,20011014.2125,70,41,29,0,58.571429,41.428571,0,0.44837,0.224661,0.328264,100.721099,97.831726,165.459263,156.532192,8.92707,2.363704,2.236174,0.12753,20.120618,0.287437,864.737046,0,0,0,0,1,70,0,0,0,0,0,0.001,0.006,?,?,?,?
iris,1,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,51,47,4,0,92.156863,7.843137,0,0.882217,0.071785,0.218494,16.086689,46.117525,81.592363,2157.720091,-2076.127728,1.59985,42.308237,-40.708387,70.584463,1.384009,4461.693087,0.9,18,0,0,1,31,0.1,2,1,0.9,0.947368,0.012,0.001,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
iris,2,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,51,47,4,0,92.156863,7.843137,0,0.881119,0.061605,0.223534,13.648714,46.52189,83.584631,22.336384,61.248247,1.638914,0.437968,1.200946,73.576125,1.442669,4674.407096,1,20,0,0,1,31,0,0,1,1,1,0.007,0.001,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
iris,3,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,51,49,2,0,96.078431,3.921569,0,0.940351,0.030999,0.146221,6.946747,30.862791,81.592363,1076.9587,-995.366337,1.59985,21.116837,-19.516987,76.787638,1.50564,4853.800071,1,16,0,0,1,35,0,0,1,1,1,0.008,0.001,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
iris,4,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,51,49,2,0,96.078431,3.921569,0,0.940106,0.038611,0.162386,8.622718,34.128818,82.248115,1080.258881,-998.010766,1.612708,21.181547,-19.568839,76.536061,1.500707,4845.678543,0.9375,15,0,0,1,35,0.0625,1,1,0.9375,0.967742,0.008,0.001,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
iris,5,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,51,48,3,0,94.117647,5.882353,0,0.911765,0.04902,0.204124,11.029412,43.30127,80.833088,3223.245112,-3142.412025,1.584963,63.200885,-61.615922,73.0782,1.432906,4610.721074,0.941176,16,0,0,1,34,0.058824,1,1,0.941176,0.969697,0.006,0.001,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
iris,6,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,51,46,5,0,90.196078,9.803922,0,0.853868,0.07563,0.24911,16.948388,52.579613,81.592363,27.007362,54.585001,1.59985,0.529556,1.070294,69.235981,1.357568,4376.454594,1,16,0,0,1,35,0,0,1,1,1,0.007,0.001,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
iris,7,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,51,49,2,0,96.078431,3.921569,0,0.939858,0.0344,0.15898,7.656048,33.272182,82.936888,1079.26196,-996.325072,1.626213,21.161999,-19.535786,77.590784,1.521388,4920.614247,1,15,0,0,1,36,0,0,1,1,1,0.008,0.001,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
iris,8,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,51,51,0,0,100,0,0,1,0.018021,0.054042,4.010676,11.310104,82.936888,2.17889,80.757998,1.626213,0.042723,1.58349,80.757998,1.58349,5121.471096,1,22,0,0,1,29,0,0,1,1,1,0.008,0.001,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
iris,9,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,51,47,4,0,92.156863,7.843137,0,0.882421,0.056645,0.231819,12.737752,49.140809,80.939202,4296.584963,-4215.645761,1.587043,84.246764,-82.659721,71.672979,1.405353,4523.248854,0.944444,17,0,0,1,33,0.055556,1,1,0.944444,0.971429,0.006,0.001,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
iris,10,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,51,48,3,0,94.117647,5.882353,0,0.91151,0.05513,0.188846,12.397171,40.031405,80.939202,14.32638,66.612821,1.587043,0.280909,1.306134,72.689163,1.425278,4587.379782,1,18,0,0,1,33,0,0,1,1,1,0.008,0,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,1,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,8,6,2,0,75,25,0,0.428571,0.183333,0.412311,49.761905,104.374723,9.472017,2148.321928,-2138.849911,1.184002,268.540241,-267.356239,5.142085,0.642761,337.33706,1,1,0,0,1,7,0,0,1,1,1,0.001,0,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,2,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,8,6,2,0,75,25,0,0.609756,0.194444,0.372678,51.550388,86.18575,11.194409,1076.754888,-1065.560479,1.399301,134.594361,-133.19506,6.5366,0.817075,472.363279,1,1,0.142857,1,0.857143,6,0,0,0.5,1,0.666667,0.001,0,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,3,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,8,7,1,0,87.5,12.5,0,0.789474,0.125,0.25,33.529412,58.803524,10.686262,3.245112,7.44115,1.335783,0.405639,0.930144,7.819764,0.97747,557.362815,1,2,0,0,1,6,0,0,1,1,1,0.001,0,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,4,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,8,8,0,0,100,0,0,1,0.125,0.228218,31.666667,48.940473,12.473645,2.830075,9.64357,1.559206,0.353759,1.205446,9.64357,1.205446,734.786938,1,2,0,0,1,6,0,0,1,1,1,0,0.001,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,5,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,8,4,4,0,50,50,0,-0.333333,0.291667,0.51031,79.166667,125.52265,10.051852,2152,-2141.948148,1.256481,269,-267.743519,1.695994,0.211999,115.573587,0,0,0.333333,2,0.666667,4,1,2,0,0,0,0.001,0,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
contact-lenses,6,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,8,7,1,0,87.5,12.5,0,0.619048,0.083333,0.238048,22.619048,60.260775,9.472017,2.643856,6.828161,1.184002,0.330482,0.85352,7.468015,0.933502,489.925434,1,1,0,0,1,7,0,0,1,1,1,0.001,0,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,7,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,8,6,2,0,75,25,0,0.609756,0.194444,0.372678,51.550388,86.18575,11.194409,1076.754888,-1065.560479,1.399301,134.594361,-133.19506,6.5366,0.817075,472.363279,1,1,0.142857,1,0.857143,6,0,0,0.5,1,0.666667,0,0,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,8,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,8,7,1,0,87.5,12.5,0,0.741935,0.1,0.235407,27.46988,58.687828,9.729923,2.736966,6.992958,1.21624,0.342121,0.87412,7.403993,0.925499,504.54552,1,1,0,0,1,7,0,0,1,1,1,0.001,0.001,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,9,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,8,6,2,0,75,25,0,0.609756,0.194444,0.372678,51.550388,86.18575,11.194409,1076.754888,-1065.560479,1.399301,134.594361,-133.19506,6.5366,0.817075,472.363279,1,1,0.142857,1,0.857143,6,0,0,0.5,1,0.666667,0.001,0,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,10,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,8,7,1,0,87.5,12.5,0,0.789474,0.125,0.25,33.529412,58.803524,10.686262,3.245112,7.44115,1.335783,0.405639,0.930144,7.819764,0.97747,557.362815,1,2,0,0,1,6,0,0,1,1,1,0.001,0,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
labor-neg-data,1,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,19,14,5,0,73.684211,26.315789,0,0.409938,0.313626,0.501102,66.394338,99.625677,19.209354,24.655835,-5.446482,1.011019,1.297676,-0.286657,6.733082,0.354373,740.113779,0.375,3,0,0,1,11,0.625,5,1,0.375,0.545455,0.005,0.001,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
labor-neg-data,2,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,19,16,3,0,84.210526,15.789474,0,0.658683,0.224232,0.412627,47.469762,82.03579,19.209354,3224.013354,-3204.804,1.011019,169.684913,-168.673895,10.630413,0.559495,1168.516066,0.625,5,0,0,1,11,0.375,3,1,0.625,0.769231,0.007,0,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
labor-neg-data,3,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,19,17,2,0,89.473684,10.526316,0,0.77381,0.187929,0.32842,40.807385,68.034194,18.059873,1079.284692,-1061.224819,0.95052,56.804457,-55.853938,11.211192,0.590063,1200.254262,0.857143,6,0.083333,1,0.916667,11,0.142857,1,0.857143,0.857143,0.857143,0.007,0,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
labor-neg-data,4,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,19,12,7,0,63.157895,36.842105,0,0.173913,0.426355,0.528684,90.259036,105.109303,19.209354,2161.834128,-2142.624774,1.011019,113.780744,-112.769725,2.051305,0.107963,225.483554,0.25,2,0.090909,1,0.909091,10,0.75,6,0.666667,0.25,0.363636,0.007,0,'Number of leaves: 4\nSize of the tree: 6\n',6,4,4
labor-neg-data,5,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,19,13,6,0,68.421053,31.578947,0,0.393617,0.337692,0.524389,73.327406,108.630292,18.059873,1092.526182,-1074.466309,0.95052,57.501378,-56.550858,4.544131,0.239165,486.488261,0.857143,6,0.416667,5,0.583333,7,0.142857,1,0.545455,0.857143,0.666667,0.006,0,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
